gene	pip	chr
SOCS2	0	12
CRADD	0	12
LOC101928731	0	12
LOC105369911	0.0116666666666667	12
PLXNC1	0.006	12
CEP83	0	12
CEP83-DT	0	12
MIR5700	0	12
TMCC3	0	12
NDUFA12	0	12
NR2C1	0	12
FGD6	0	12
VEZT	0	12
METAP2	0	12
USP44	0	12
PGAM1P5	0	12
NTN4	0.0475	12
LOC105369921	0	12
SNRPF	0.0233333333333333	12
CCDC38	0	12
AMDHD1	0	12
HAL	0	12
LTA4H	0	12
ELK3	0	12
CDK17	0.0711666666666667	12
CFAP54	0	12
NEDD1	0	12
RMST	0.3625	12
PAFAH1B2P2	0	12
MIR4303	0.0293333333333333	12
SLC9A7P1	0	12
LINC02453	0	12
TMPO-AS1	0	12
TMPO	0	12
SLC25A3	0	12
IKBIP	0	12
APAF1	0	12
ANKS1B	0	12
LOC101928937	0	12
UHRF1BP1L	0.00383333333333333	12
GOLGA2P5	0.0916666666666667	12
ACTR6	0	12
DEPDC4	0	12
SCYL2	0	12
SLC17A8	0.428833333333333	12
NR1H4	0	12
GAS2L3	0	12
ANO4	0	12
SLC5A8	0.0463333333333333	12
UTP20	0	12
ARL1	0.00166666666666667	12
SPIC	0.0015	12
MYBPC1	0.000833333333333333	12
CHPT1	0	12
SYCP3	0	12
GNPTAB	0	12
DRAM1	0	12
WASHC3	0	12
NUP37	0	12
PARPBP	0	12
IGF1	0	12
LINC00485	0.00683333333333333	12
PAH	0.00416666666666667	12
LOC101929058	0	12
C12orf42	0	12
LINC02401	0	12
STAB2	0	12
NT5DC3	0.0176666666666667	12
TTC41P	0	12
HSP90B1	0	12
C12orf73	0	12
TDG	0	12
GLT8D2	0	12
HCFC2	0	12
NFYB	0.0306666666666667	12
TXNRD1	0	12
CHST11	0.0265	12
SLC41A2	0	12
C12orf45	0.024	12
ALDH1L2	0.0485	12
LOC414300	0	12
WASHC4	0.0141666666666667	12
APPL2	0	12
KCCAT198	0	12
C12orf75	0	12
CASC18	0.013	12
NUAK1	0	12
CKAP4	0	12
TCP11L2	0.0291666666666667	12
POLR3B	0	12
LOC100287944	0	12
RIC8B	0	12
TMEM263	0	12
MTERF2	0	12
CRY1	0.0563333333333333	12
BTBD11	0	12
PWP1	0	12
PRDM4	0	12
LOC101929162	0	12
ASCL4	0	12
WSCD2	0.447333333333333	12
CMKLR1	0.0495	12
LINC01498	0.0108333333333333	12
FICD	0	12
SART3	0.062	12
ISCU	0	12
TMEM119	0	12
SELPLG	0.0116666666666667	12
CORO1C	0.0886666666666667	12
SSH1	0	12
DAO	0	12
SVOP	0	12
USP30	0	12
ALKBH2	0	12
UNG	0	12
ACACB	0	12
FOXN4	0	12
LINC01486	0	12
MYO1H	0.1505	12
KCTD10	0.0453333333333333	12
UBE3B	0.307666666666667	12
MMAB	0	12
MVK	0	12
FAM222A	0	12
FAM222A-AS1	0	12
TRPV4	0	12
GLTP	0.0166666666666667	12
TCHP	0.0565	12
GIT2	0	12
ANKRD13A	0	12
C12orf76	0	12
IFT81	0	12
ATP2A2	0.000833333333333333	12
ANAPC7	0	12
ARPC3	0	12
GPN3	0	12
FAM216A	0	12
VPS29	0	12
RAD9B	0.00433333333333333	12
PPTC7	0	12
TCTN1	0.0145	12
HVCN1	0	12
PPP1CC	0.0673333333333333	12
CCDC63	0.0326666666666667	12
MYL2	0	12
LOC105369980	0	12
CUX2	0	12
SH2B3	0	12
ATXN2	0	12
BRAP	0	12
ACAD10	0	12
ALDH2	0.135833333333333	12
MAPKAPK5-AS1	0	12
MAPKAPK5	0.0445	12
TMEM116	0.0156666666666667	12
ERP29	0	12
NAA25	0.0095	12
TRAFD1	0	12
HECTD4	0.0035	12
RPL6	0.0095	12
PTPN11	0.100166666666667	12
RPH3A	0.000666666666666667	12
OAS1	0	12
OAS3	0	12
OAS2	0.0333333333333333	12
DTX1	0	12
RASAL1	0	12
CFAP73	0	12
DDX54	0.0605	12
RITA1	0	12
IQCD	0	12
TPCN1	0	12
SLC8B1	0.0251666666666667	12
PLBD2	0	12
SDS	0.0101666666666667	12
SDSL	0	12
LHX5	0.003	12
LHX5-AS1	0	12
LINC01234	0	12
RBM19	0.0883333333333333	12
LINC02459	0.0765	12
TBX5	0	12
TBX5-AS1	0	12
TBX3	0.0203333333333333	12
MED13L	0.00216666666666667	12
MAP1LC3B2	0.013	12
SPRING1	0	12
RNFT2	0	12
HRK	0	12
FBXW8	0.043	12
TESC	0.0035	12
TESC-AS1	0.000833333333333333	12
FBXO21	0	12
NOS1	0.0426666666666667	12
KSR2	0	12
RFC5	0	12
WSB2	0	12
VSIG10	0	12
PEBP1	0	12
TAOK3	0	12
SUDS3	0	12
LINC02423	0	12
LINC02439	0.0368333333333333	12
SRRM4	0.4955	12
HSPB8	0.009	12
LINC00934	0	12
CCDC60	0	12
TMEM233	0	12
PRKAB1	0	12
CIT	0.0131666666666667	12
BICDL1	0	12
RAB35	0	12
GCN1	0	12
PXN-AS1	0.204833333333333	12
PXN	0	12
SIRT4	0	12
RNU4-1	0	12
PLA2G1B	0	12
MSI1	0.0333333333333333	12
COX6A1	0	12
GATC	0	12
SRSF9	0	12
DYNLL1	0.033	12
NRAV	0	12
COQ5	0	12
RNF10	0	12
CABP1	0	12
MLEC	0.0316666666666667	12
UNC119B	0.110833333333333	12
ACADS	0	12
SPPL3	0	12
XLOC_009911	0	12
HNF1A	0	12
C12orf43	0	12
OASL	0.0376666666666667	12
P2RX7	0	12
P2RX4	0	12
CAMKK2	0	12
ANAPC5	0	12
RNF34	0	12
KDM2B	0	12
MIR548AQ	0	12
ORAI1	0	12
MORN3	0	12
TMEM120B	0.000833333333333333	12
RHOF	0.0146666666666667	12
LINC01089	0	12
SETD1B	0	12
HPD	0.0476666666666667	12
PSMD9	0	12
CFAP251	0	12
BCL7A	0.00266666666666667	12
MLXIP	0	12
LRRC43	0	12
DIABLO	0	12
VPS33A	0	12
CLIP1	0	12
CLIP1-AS1	0	12
ZCCHC8	0	12
RSRC2	0	12
KNTC1	0.00283333333333333	12
HCAR2	0	12
HCAR1	0	12
DENR	0	12
CCDC62	0.0168333333333333	12
HIP1R	0	12
VPS37B	0.042	12
ABCB9	0	12
PITPNM2	0.06	12
MPHOSPH9	0.00133333333333333	12
C12orf65	0.0201666666666667	12
CDK2AP1	0	12
SBNO1	0	12
KMT5A	0.0145	12
RILPL2	0	12
SNRNP35	0	12
RILPL1	0	12
MIR3908	0	12
TMED2-DT	0	12
TMED2	0.003	12
DDX55	0	12
EIF2B1	0.00783333333333333	12
GTF2H3	0	12
TCTN2	0.2875	12
ATP6V0A2	0	12
DNAH10	0.109833333333333	12
CCDC92	0	12
ZNF664	0	12
ZNF664-RFLNA	0	12
NCOR2	0	12
SCARB1	0	12
UBC	0.000166666666666667	12
DHX37	0.0186666666666667	12
BRI3BP	0	12
AACS	0	12
TMEM132B	0	12
LINC00939	0.0693333333333333	12
LINC02359	0	12
LINC02825	0	12
LINC02347	0.0233333333333333	12
LOC100996671	0.00133333333333333	12
LINC00944	0	12
LINC02372	0	12
LINC02405	0	12
LINC02376	0	12
LINC02375	0	12
LOC105370068	0	12
LINC02393	0	12
LINC00508	0	12
LINC02441	0.0551666666666667	12
LINC02369	0	12
TMEM132C	0	12
SLC15A4	0	12
LOC100128276	0	12
GLT1D1	0.0116666666666667	12
TMEM132D	0	12
TMEM132D-AS1	0	12
TMEM132D-AS2	0	12
LINC02418	0	12
LINC02419	0	12
FZD10-AS1	0	12
FZD10	0	12
PIWIL1	0	12
RIMBP2	0	12
STX2	0	12
RAN	0	12
ADGRD1	0	12
ADGRD1-AS1	0	12
LINC01257	0	12
LINC02415	0.0245	12
LINC02370	0	12
SFSWAP	0.0373333333333333	12
MMP17	0	12
ULK1	0.01	12
PUS1	0.0255	12
EP400	0	12
EP400P1	0	12
DDX51	0	12
NOC4L	0	12
LINC02361	0	12
GALNT9	0	12
LOC100130238	0.009	12
LOC101928416	0.0301666666666667	12
FBRSL1	0.0673333333333333	12
LRCOL1	0	12
P2RX2	0	12
POLE	0	12
PXMP2	0.00633333333333333	12
PGAM5	0	12
ANKLE2	0	12
GOLGA3	0	12
CHFR	0	12
LOC101928530	0	12
ZNF605	0	12
ZNF26	0	12
ZNF84	0	12
ZNF140	0	12
ZNF891	0	12
ZNF10	0	12
ZNF268	0	12
ANHX	0	12
LINC00417	0.059	13
ANKRD20A9P	0.086	13
LINC00408	0.0983333333333333	13
LINC00442	0.0638333333333333	13
LOC107984132	0.0625	13
TUBA3C	0	13
LOC101928697	0.0188333333333333	13
ANKRD26P3	0.0638333333333333	13
LINC00421	0.0375	13
TPTE2	0.000166666666666667	13
MPHOSPH8	0	13
PSPC1	0	13
ZMYM5	0.032	13
ZMYM2	0.0055	13
GJA3	0	13
GJB2	0	13
GJB6	0	13
CRYL1	0.02	13
IFT88	0	13
IL17D	0.00233333333333333	13
EEF1AKMT1	0.000666666666666667	13
XPO4	0.028	13
LINC00367	0.00166666666666667	13
LATS2	0.0233333333333333	13
SAP18	0.0518333333333333	13
SKA3	0.056	13
MRPL57	0.0185	13
LOC101928764	0.0946666666666667	13
MIPEPP3	0	13
ZDHHC20	0.0118333333333333	13
MICU2	0.0615	13
FGF9	0.0403333333333333	13
LINC00424	0.0425	13
LINC00540	0	13
LINC00621	0.163833333333333	13
BASP1P1	0.0686666666666667	13
SGCG	0.073	13
SACS	0.0556666666666667	13
SACS-AS1	0.0776666666666667	13
LINC00327	0.00683333333333333	13
TNFRSF19	0.0715	13
MIPEP	0.00416666666666667	13
C1QTNF9B	0.0233333333333333	13
ANKRD20A19P	0	13
SPATA13	0	13
C1QTNF9	0.108166666666667	13
LINC00566	0	13
PARP4	0	13
LOC105370295	0	13
TPTE2P6	0.000833333333333333	13
ATP12A	0	13
RNF17	0.00466666666666667	13
CENPJ	0.000666666666666667	13
TPTE2P1	0.0546666666666667	13
PABPC3	0.0155	13
AMER2	0	13
LINC00463	0.0201666666666667	13
LINC01053	0.0496666666666667	13
MTMR6	0	13
NUP58	0.0801666666666667	13
ATP8A2	0.0428333333333333	13
SHISA2	0.0571666666666667	13
LINC00415	0.0185	13
RNF6	0	13
CDK8	0.0101666666666667	13
WASF3	0.0771666666666667	13
GPR12	0	13
USP12	0.000666666666666667	13
USP12-AS1	0	13
USP12-AS2	0	13
LINC00412	0.0571666666666667	13
GTF3A	0.102666666666667	13
MTIF3	0.0493333333333333	13
LNX2	0.0205	13
POLR1D	0	13
PLUT	0	13
PDX1	0	13
CDX2	0.0366666666666667	13
URAD	0	13
FLT3	0	13
PAN3-AS1	0.00633333333333333	13
PAN3	0	13
FLT1	0.00583333333333333	13
POMP	0.00616666666666667	13
SLC46A3	0.0666666666666667	13
MTUS2	0	13
MTUS2-AS1	0.0318333333333333	13
SLC7A1	0.00716666666666667	13
LOC102723345	0.0131666666666667	13
UBL3	0.0133333333333333	13
LINC00297	0.0238333333333333	13
LINC00572	0.0315	13
LINC00544	0.0148333333333333	13
LINC00365	0.017	13
LINC00384	0.0035	13
KATNAL1	0	13
LINC00426	0.675	13
UBE2L5	0.027	13
HMGB1	0.033	13
USPL1	0	13
ALOX5AP	0.0671666666666667	13
LINC00398	0	13
TEX26-AS1	0.0173333333333333	13
TEX26	0	13
HSPH1	0.0166666666666667	13
B3GLCT	0	13
RXFP2	0.119333333333333	13
EEF1DP3	0.0221666666666667	13
FRY-AS1	0.0201666666666667	13
FRY	0	13
ZAR1L	0	13
BRCA2	0.0385	13
N4BP2L1	0.01	13
N4BP2L2	0.004	13
PDS5B	0.0521666666666667	13
LINC00423	0.0465	13
KL	0.0203333333333333	13
STARD13	0	13
RFC3	0.012	13
LINC02343	0.00316666666666667	13
LINC00457	0.0755	13
NBEA	0.0136666666666667	13
LINC00445	0.012	13
DCLK1	0	13
CCDC169-SOHLH2	0	13
CCDC169	0	13
SPART	0.0643333333333333	13
SPART-AS1	0	13
CCNA1	0	13
SERTM1	0.000666666666666667	13
RFXAP	0.00833333333333333	13
SMAD9	0	13
ALG5	0.015	13
EXOSC8	0.0153333333333333	13
SUPT20H	0.0015	13
CSNK1A1L	0.108666666666667	13
LINC01048	0	13
LINC00547	0	13
POSTN	0.0645	13
TRPC4	0.0328333333333333	13
LINC00571	0	13
UFM1	0.1555	13
LINC00437	0.000333333333333333	13
FREM2	0.00633333333333333	13
FREM2-AS1	0.00833333333333333	13
STOML3	0.0245	13
PROSER1	0.00366666666666667	13
NHLRC3	0.0436666666666667	13
LHFPL6	0.098	13
COG6	0.000333333333333333	13
LINC00332	0.0546666666666667	13
LINC00548	0	13
LINC00598	0.0276666666666667	13
FOXO1	0	13
MRPS31	0.0148333333333333	13
SLC25A15	0.00566666666666667	13
TPTE2P5	0.0165	13
ELF1	0	13
WBP4	0.00316666666666667	13
LOC101929140	0.179	13
MTRF1	0	13
NAA16	0	13
OR7E37P	0.00783333333333333	13
RGCC	0.056	13
VWA8	0.00466666666666667	13
VWA8-AS1	0.0125	13
DGKH	0	13
AKAP11	0	13
LINC02341	0.0358333333333333	13
TNFSF11	0.0341666666666667	13
FAM216B	0.0118333333333333	13
LINC01050	0.051	13
LINC00428	0.0283333333333333	13
EPSTI1	0.000833333333333333	13
DNAJC15	0.0591666666666667	13
LINC00400	0.00566666666666667	13
ENOX1	0.047	13
ENOX1-AS2	0	13
CCDC122	0	13
LACC1	0.005	13
NRAD1	0	13
SMIM2-IT1	0.036	13
SERP2	0	13
TUSC8	0.1155	13
TSC22D1	0.0993333333333333	13
TSC22D1-AS1	0	13
LINC00407	0	13
LINC00330	0	13
NUFIP1	0.0665	13
GPALPP1	0	13
LOC101929259	0.03	13
GTF2F2	0.00733333333333333	13
TPT1	0	13
TPT1-AS1	0.061	13
SLC25A30	0.0211666666666667	13
COG3	0.0126666666666667	13
ERICH6B	0.004	13
LINC01055	0.0163333333333333	13
CBY2	0	13
SIAH3	0	13
ZC3H13	0.0586666666666667	13
CPB2-AS1	0.0808333333333333	13
CPB2	0.0795	13
LCP1	0.045	13
LRRC63	0.0101666666666667	13
LINC00563	0.00633333333333333	13
RUBCNL	0.00733333333333333	13
LINC01198	0.0178333333333333	13
LOC112268117	0.0846666666666667	13
LRCH1	0.0186666666666667	13
ESD	0.0268333333333333	13
HTR2A	0.0851666666666667	13
HTR2A-AS1	0.0065	13
LINC00562	0.00483333333333333	13
SUCLA2	0.0196666666666667	13
NUDT15	0.017	13
MED4	0	13
ITM2B	0.0295	13
RB1	0.00316666666666667	13
LPAR6	0.002	13
RCBTB2	0.0418333333333333	13
LINC00462	0.0718333333333333	13
CYSLTR2	0.0846666666666667	13
FNDC3A	0	13
MLNR	0.087	13
LOC105370203	0.0755	13
CDADC1	0	13
CAB39L	0.0103333333333333	13
RCBTB1	0	13
ARL11	0	13
EBPL	0	13
KPNA3	0.0123333333333333	13
CTAGE10P	0	13
SPRYD7	0.0075	13
DLEU2	0.00566666666666667	13
DLEU1	0.0323333333333333	13
DLEU7	0.0785	13
DLEU7-AS1	0.0218333333333333	13
RNASEH2B-AS1	0	13
RNASEH2B	0.0816666666666667	13
GUCY1B2	0.045	13
C13orf42	0	13
FAM124A	0	13
SERPINE3	0.0065	13
INTS6	0.0468333333333333	13
INTS6-AS1	0.00916666666666667	13
WDFY2	0.0146666666666667	13
DHRS12	0.0346666666666667	13
TMEM272	0.03	13
CCDC70	0.0131666666666667	13
ATP7B	0.0468333333333333	13
ALG11	0	13
NEK5	0.00333333333333333	13
LOC101929657	0.00816666666666667	13
NEK3	0.0163333333333333	13
MRPS31P5	0.00966666666666667	13
THSD1	0	13
VPS36	0	13
CKAP2	0.0548333333333333	13
TPTE2P3	0.003	13
HNRNPA1L2	0	13
SUGT1	0.0165	13
CNMD	0.0378333333333333	13
PCDH8	0.181166666666667	13
OLFM4	0.0743333333333333	13
LINC01065	0.156166666666667	13
LINC00558	0	13
LINC00458	0	13
MIR5007	0.0225	13
PCDH17	0.007	13
LINC02338	0.505	13
LINC00374	0.0453333333333333	13
DIAPH3	0	13
DIAPH3-AS1	0.0055	13
DIAPH3-AS2	0	13
LINC00434	0	13
TDRD3	0.0025	13
LINC00378	0	13
PCDH20	0.011	13
LINC00358	0	13
LINC01075	0	13
LINC00459	0.021	13
LINC00448	0.0216666666666667	13
LINC00376	0.00616666666666667	13
LINC00395	0.0321666666666667	13
OR7E156P	0.074	13
LOC102723968	0.102166666666667	13
LINC00355	0.00116666666666667	13
LINC01052	0	13
PCDH9	0	13
PCDH9-AS2	0.0371666666666667	13
PCDH9-AS3	0.035	13
PCDH9-AS4	0.0438333333333333	13
LINC00364	0.0785	13
LINC00550	0.0115	13
LINC00383	0.0481666666666667	13
KLHL1	0.0333333333333333	13
ATXN8OS	5e-04	13
LINC00348	0.108166666666667	13
DACH1	0.0385	13
MZT1	0	13
BORA	0.005	13
DIS3	0	13
PIBF1	0.0175	13
KLF5	5e-04	13
LINC00392	0.0045	13
KLF12	0	13
LINC00402	0.012	13
LOC100288208	0	13
LINC00381	0.0948333333333333	13
LINC00347	0	13
CTAGE11P	0	13
LINC01078	0	13
TBC1D4	0.0105	13
COMMD6	0.0986666666666667	13
UCHL3	0.00116666666666667	13
LMO7-AS1	0.123166666666667	13
LMO7	0	13
LMO7DN	0.0225	13
LINC00561	0.350666666666667	13
KCTD12	0.00566666666666667	13
BTF3P11	0	13
ACOD1	0	13
CLN5	0	13
FBXL3	0.00366666666666667	13
MYCBP2	0.0593333333333333	13
MYCBP2-AS1	0	13
SCEL	0.0443333333333333	13
SCEL-AS1	0.0321666666666667	13
LOC100129307	0.252166666666667	13
SLAIN1	0	13
EDNRB-AS1	0.035	13
EDNRB	0.0256666666666667	13
LINC01069	0.00633333333333333	13
LINC00446	0	13
OBI1-AS1	0.0123333333333333	13
LOC780529	0.0141666666666667	13
OBI1	0.00816666666666667	13
LINC00331	0	13
RBM26	0.0291666666666667	13
RBM26-AS1	0	13
NDFIP2-AS1	0.0233333333333333	13
NDFIP2	0	13
LINC01068	0.00533333333333333	13
LINC00382	0.0415	13
LINC01080	0.0586666666666667	13
SPRY2	0.0111666666666667	13
LINC00377	0	13
LINC00564	0.1625	13
SLITRK1	0.0341666666666667	13
LINC00333	0.0176666666666667	13
SNORA107	0.0485	13
LINC00375	0.0301666666666667	13
LINC00351	0	13
SLITRK6	0.0206666666666667	13
LINC00430	0.0451666666666667	13
MIR4500HG	0.0211666666666667	13
SLITRK5	0.0143333333333333	13
LINC00397	0.0141666666666667	13
LINC00373	0.104333333333333	13
LINC00433	0.029	13
LINC00560	0	13
LINC01047	0.0113333333333333	13
LINC00440	0.0225	13
LINC01040	0.0233333333333333	13
LINC00353	0	13
LINC00559	0.013	13
MIR622	0.00366666666666667	13
LINC01049	0.0193333333333333	13
LINC00410	0	13
LINC00380	0.00383333333333333	13
LINC00379	0.00966666666666667	13
MIR17HG	0.0246666666666667	13
GPC5	0.0483333333333333	13
GPC5-AS2	0.0303333333333333	13
GPC5-AS1	0.0311666666666667	13
LINC00363	0	13
GPC6	0	13
GPC6-AS2	0.00233333333333333	13
GPC6-AS1	0.03	13
DCT	0	13
TGDS	0	13
GPR180	0.0405	13
SOX21	0.0291666666666667	13
SOX21-AS1	0.00383333333333333	13
LOC101927284	0.0161666666666667	13
LINC00557	0.00133333333333333	13
ABCC4	0	13
CLDN10	0	13
CLDN10-AS1	0	13
DZIP1	0.000666666666666667	13
DNAJC3	0.0746666666666667	13
UGGT2	0.00633333333333333	13
HS6ST3	0.0133333333333333	13
LINC00359	0.0138333333333333	13
OXGR1	0.0261666666666667	13
MBNL2	0.0666666666666667	13
RAP2A	0.0218333333333333	13
IPO5	0.003	13
FARP1	0.000666666666666667	13
STK24	0.0786666666666667	13
SLC15A1	0.0583333333333333	13
DOCK9	0	13
UBAC2-AS1	0.00566666666666667	13
UBAC2	0.00566666666666667	13
LINC01232	0	13
TM9SF2	0.146333333333333	13
LINC01039	0	13
CLYBL	0.0203333333333333	13
CLYBL-AS1	0.606166666666667	13
LOC101927437	0.0381666666666667	13
ZIC5	0	13
PCCA-DT	0.0455	13
PCCA	0	13
PCCA-AS1	0	13
GGACT	0	13
TMTC4	0.0396666666666667	13
NALCN-AS1	0.0161666666666667	13
NALCN	0.0211666666666667	13
ITGBL1	0.0808333333333333	13
FGF14	0	13
FGF14-IT1	0	13
TPP2	0.00583333333333333	13
METTL21C	0.029	13
CCDC168	0.0695	13
TEX30	0	13
POGLUT2	0.108333333333333	13
BIVM	0.0203333333333333	13
METTL21EP	0.00483333333333333	13
SLC10A2	0.00683333333333333	13
DAOA-AS1	0.0333333333333333	13
LINC00343	0.00916666666666667	13
EFNB2	0	13
ARGLU1	0	13
LINC00551	0	13
LINC00443	0.00283333333333333	13
FAM155A	0	13
FAM155A-IT1	0.063	13
LIG4	0.421333333333333	13
ABHD13	0.00933333333333333	13
TNFSF13B	0.035	13
MYO16	0.0716666666666667	13
MYO16-AS1	0	13
LINC00399	0.0311666666666667	13
LINC00676	0.0423333333333333	13
IRS2	0.011	13
LINC00396	0.02	13
LOC105370361	0	13
COL4A1	0	13
COL4A2	0.0175	13
COL4A2-AS1	0.0385	13
RAB20	0.00366666666666667	13
NAXD	0	13
CARS2	0.0095	13
ING1	0	13
LOC105370362	0.0035	13
PRECSIT	0.0985	13
ANKRD10	0.0113333333333333	13
LINC00431	0.00466666666666667	13
LINC00368	0.00833333333333333	13
ARHGEF7	0.0236666666666667	13
ARHGEF7-AS1	0.0025	13
TEX29	0	13
LINC02337	0.0421666666666667	13
LINC00354	0.0591666666666667	13
SOX1-OT	0	13
LOC100506016	0.0113333333333333	13
LINC01070	0.00333333333333333	13
LOC101928730	0.235333333333333	13
LINC01043	0.00633333333333333	13
LINC01044	0.0285	13
SPACA7	0.0321666666666667	13
TUBGCP3	0.0618333333333333	13
ATP11AUN	0.0246666666666667	13
ATP11A	0.0651666666666667	13
ATP11A-AS1	0.0385	13
MCF2L	0.0126666666666667	13
F7	0.00316666666666667	13
F10	0.0341666666666667	13
PROZ	0.0646666666666667	13
PCID2	0.0273333333333333	13
CUL4A	0.005	13
LAMP1	0	13
GRTP1	0.0643333333333333	13
GRTP1-AS1	0	13
LOC101928841	0.388666666666667	13
ADPRHL1	0.0381666666666667	13
DCUN1D2	0	13
TMCO3	0	13
TFDP1	0.00733333333333333	13
ATP4B	0	13
GRK1	0.0141666666666667	13
TMEM255B	0	13
GAS6-AS1	0.00583333333333333	13
GAS6	0.108666666666667	13
GAS6-DT	0	13
LINC00454	0	13
LINC00452	0	13
RASA3	0.0136666666666667	13
CDC16	0	13
UPF3A	0	13
CHAMP1	0.0356666666666667	13
LINC01054	0.009	13
OR4K15	0	14
OR4Q2	0	14
OR4K13	0	14
OR4L1	0	14
OR4K17	0.0325	14
OR4N5	0	14
OR11G2	0	14
OR11H6	0	14
OR11H7	0	14
OR11H4	0	14
TTC5	0.00333333333333333	14
CCNB1IP1	0.0411666666666667	14
PARP2	0.109333333333333	14
TEP1	0	14
KLHL33	0	14
OSGEP	0	14
APEX1	0.00833333333333333	14
PIP4P1	0	14
PNP	0.0906666666666667	14
RNASE10	0.0528333333333333	14
RNASE9	0.0606666666666667	14
RNASE11	0.076	14
LOC254028	0	14
OR6S1	0.0136666666666667	14
ANG	0	14
RNASE4	0.0241666666666667	14
EDDM3A	0.0198333333333333	14
EDDM3B	0	14
RNASE6	0.0215	14
RNASE3	0.0138333333333333	14
RNASE2	0	14
METTL17	0	14
LOC101929718	0.0603333333333333	14
NDRG2	0	14
RNASE13	0.0541666666666667	14
ARHGEF40	0	14
ZNF219	0	14
LINC00641	0	14
HNRNPC	0	14
RPGRIP1	0.051	14
SUPT16H	0.380833333333333	14
CHD8	0.1	14
RAB2B	0.0085	14
TOX4	0.0361666666666667	14
METTL3	0	14
SALL2	0	14
OR10G3	0.00616666666666667	14
OR10G2	0.0516666666666667	14
OR4E2	0.0255	14
OR4E1	0.095	14
LOC105370401	0.00133333333333333	14
DAD1	0.0186666666666667	14
ABHD4	0	14
OR6J1	0	14
OXA1L	0.00716666666666667	14
SLC7A7	0.0321666666666667	14
MRPL52	0	14
MMP14	0	14
REM2	0.0158333333333333	14
RBM23	0.0291666666666667	14
PRMT5	0	14
LOC101926933	0	14
HAUS4	0.00183333333333333	14
AJUBA	0	14
C14orf93	0.0146666666666667	14
PSMB5	5e-04	14
PSMB11	0.1005	14
CDH24	0.0173333333333333	14
ACIN1	0	14
C14orf119	0	14
LMLN2	0.00333333333333333	14
CEBPE	0	14
SLC7A8	0.022	14
RNF212B	0.0055	14
HOMEZ	0.0253333333333333	14
PPP1R3E	0	14
BCL2L2-PABPN1	0.00916666666666667	14
SLC22A17	0	14
EFS	0	14
IL25	0.00683333333333333	14
CMTM5	0.0383333333333333	14
MYH6	0.0528333333333333	14
MYH7	0	14
NGDN	0.00116666666666667	14
ZFHX2	0.0085	14
JPH4	0.0173333333333333	14
DHRS2	0	14
DHRS4-AS1	0.007	14
DHRS4	0.00733333333333333	14
DHRS4L2	0.0095	14
DHRS4L1	0	14
CARMIL3	0	14
CPNE6	0	14
NRL	0	14
PCK2	0.005	14
DCAF11	0.00333333333333333	14
PSME1	0.00983333333333333	14
EMC9	0	14
PSME2	0	14
RNF31	0.0015	14
REC8	0.3995	14
IPO4	0	14
CHMP4A	0.00533333333333333	14
GMPR2	0.19	14
TGM1	0.014	14
DHRS1	0.0621666666666667	14
NOP9	0	14
LTB4R	0	14
ADCY4	0.0325	14
NFATC4	0	14
NYNRIN	0	14
CBLN3	0.0035	14
KHNYN	0.0403333333333333	14
SDR39U1	0	14
LOC101927045	0.033	14
CMA1	0	14
CTSG	0.000166666666666667	14
GZMH	0	14
GZMB	0	14
STXBP6	0	14
NOVA1	0	14
LINC02588	0	14
LINC02294	0	14
MIR4307HG	0.103166666666667	14
LOC728755	0	14
FOXG1-AS1	0	14
FOXG1	0.0256666666666667	14
LINC01551	0.0361666666666667	14
LINC02282	0	14
PRKD1	0	14
G2E3-AS1	0	14
G2E3	0	14
SCFD1	0	14
LOC100506071	0	14
STRN3	0.011	14
AP4S1	0.0851666666666667	14
HECTD1	0.00833333333333333	14
HEATR5A	0.0401666666666667	14
LOC101927124	0	14
DTD2	0.0706666666666667	14
NUBPL	0	14
LINC02313	0	14
ARHGAP5	0.0475	14
AKAP6	0	14
NPAS3	0.0678333333333333	14
EGLN3	0	14
SPTSSA	0.105666666666667	14
EAPP	0	14
SNX6	0	14
CFL2	0.0218333333333333	14
BAZ1A	0.0758333333333333	14
LOC112268124	0	14
SRP54-AS1	0.0471666666666667	14
SRP54	0.0796666666666667	14
FAM177A1	0	14
LOC101927178	0.042	14
PPP2R3C	0	14
PRORP	0.004	14
PSMA6	0.0341666666666667	14
NFKBIA	0.0318333333333333	14
RALGAPA1	0	14
BRMS1L	0	14
LINC00609	0	14
PTCSC3	0.0293333333333333	14
MBIP	0.047	14
SFTA3	0.0403333333333333	14
NKX2-8	0.0806666666666667	14
PAX9	0.0148333333333333	14
SLC25A21	0.0201666666666667	14
MIPOL1	0.00933333333333333	14
FOXA1	0.0471666666666667	14
TTC6	0	14
SSTR1	0.1145	14
LOC112268136	0.0221666666666667	14
LINC00639	0.0115	14
SEC23A	0	14
GEMIN2	0.00733333333333333	14
TRAPPC6B	0	14
PNN	0	14
MIA2	0	14
FBXO33	0	14
LINC02315	0.0485	14
LRFN5	0	14
FSCB	0.0188333333333333	14
LOC105370473	0	14
LINC02302	0	14
C14orf28	0.0675	14
LOC101927418	0.0455	14
KLHL28	0	14
TOGARAM1	0	14
PRPF39	0.016	14
FKBP3	0.0913333333333333	14
FANCM	0	14
MIS18BP1	0.0145	14
LINC02303	0.044	14
LINC00871	0.0146666666666667	14
MDGA2	0.0635	14
LINC00648	0	14
