chr	gene	PIP
chr15	NR2F2-AS1	0
chr15	LINC02254	0
chr15	LOC101927310	0
chr15	LINC00923	0
chr15	ARRDC4	0
chr15	LINC02251	0
chr15	LINC01582	0
chr15	LINC02351	0
chr15	FAM169B	0
chr15	PGPEP1L	0
chr15	LUNAR1	0
chr15	SYNM	0
chr15	TTC23	0
chr15	LRRC28	0
chr15	HSP90B2P	0
chr15	MEF2A	0
chr15	LYSMD4	0
chr15	DNM1P46	0
chr15	LOC400464	0
chr15	ADAMTS17	0
chr15	CERS3-AS1	0
chr15	PRKXP1	0
chr15	LOC102723335	0
chr15	LINS1	0
chr15	LOC105369201	0
chr15	LRRK1	0
chr15	SELENOS	0
chr15	SNRPA1	0
chr15	OR4F13P	0
chr16	POLR3K	0
chr16	RHBDF1	0
chr16	MPG	0
chr16	HBM	0
chr16	LUC7L	0
chr16	FAM234A	0
chr16	RGS11	0
chr16	ARHGDIG	0
chr16	AXIN1	0
chr16	PGAP6	0
chr16	LOC100134368	0
chr16	DECR2	0
chr16	RAB11FIP3	0
chr16	CAPN15	0
chr16	PRR35	0
chr16	RAB40C	0
chr16	METTL26	0
chr16	MCRIP2	0
chr16	WDR90	0
chr16	JMJD8	0
chr16	WDR24	0
chr16	FBXL16	0
chr16	METRN	0
chr16	CIAO3	0
chr16	MSLN	0
chr16	RPUSD1	0
chr16	CHTF18	0
chr16	PRR25	0
chr16	LMF1-AS1	0
chr16	CEROX1	0
chr16	SOX8	0
chr16	SSTR5	0
chr16	C1QTNF8	0
chr16	TPSB2	0
chr16	TPSD1	0
chr16	UBE2I	0
chr16	TSR3	0
chr16	GNPTG	0
chr16	UNKL	0
chr16	C16orf91	0
chr16	PERCC1	0
chr16	CCDC154	0
chr16	CLCN7	0
chr16	PTX4	0
chr16	TELO2	0
chr16	IFT140	0
chr16	TMEM204	0
chr16	LOC105371046	0
chr16	CRAMP1	0
chr16	MAPK8IP3	0
chr16	MRPS34	0
chr16	NUBP2	0
chr16	HAGH	0
chr16	MEIOB	0
chr16	HS3ST6	0
chr16	MSRB1	0
chr16	RPL3L	0
chr16	NDUFB10	0
chr16	TBL3	0
chr16	GFER	0
chr16	ZNF598	0
chr16	SLC9A3R2	0
chr16	NTHL1	0
chr16	TSC2	0
chr16	PKD1	0
chr16	RAB26	0
chr16	TRAF7	0
chr16	BRICD5	0
chr16	PGP	0
chr16	RNPS1	0
chr16	ABCA3	0
chr16	ABCA17P	0
chr16	CCNF	0
chr16	LOC729652	0
chr16	AMDHD2	0
chr16	PDPK1	0
chr16	KCTD5	0
chr16	PRSS27	0
chr16	SRRM2-AS1	0
chr16	SRRM2	0
chr16	PRSS33	0
chr16	PRSS41	0
chr16	ZG16B	0
chr16	KREMEN2	0
chr16	PKMYT1	0
chr16	LINC00514	0
chr16	CLDN9	0
chr16	CLDN6	0
chr16	TNFRSF12A	0
chr16	LOC100128770	0
chr16	MMP25	0
chr16	MMP25-AS1	0
chr16	IL32	0
chr16	ZNF205-AS1	0
chr16	ZNF205	0
chr16	ZNF213	0
chr16	ZNF200	0
chr16	TIGD7	0
chr16	ZNF75A	0
chr16	ZSCAN32	0
chr16	C16orf90	0
chr16	SLX4	0
chr16	CREBBP	0
chr16	VASN	0
chr16	DNAJA3	0
chr16	NMRAL1	0
chr16	HMOX2	0
chr16	CDIP1	0
chr16	C16orf96	0
chr16	UBALD1	0
chr16	MGRN1	0
chr16	ANKS3	0
chr16	C16orf71	0
chr16	SEPTIN12	0
chr16	SMIM22	0
chr16	ROGDI	0
chr16	GLYR1	0
chr16	PPL	0
chr16	NAGPA	0
chr16	NAGPA-AS1	0
chr16	C16orf89	0
chr16	LINC01570	0
chr16	ABAT	0
chr16	TMEM186	0
chr16	PMM2	0
chr16	LOC100130283	0
chr16	CARHSP1	0
chr16	C16orf72	0
chr16	LINC02177	0
chr16	LINC01177	0
chr16	LINC01195	0
chr16	GRIN2A	0
chr16	ATF7IP2	0
chr16	LINC01290	0
chr16	EMP2	0
chr16	NUBP1	0
chr16	TVP23A	0
chr16	CIITA	0
chr16	CLEC16A	0
chr16	PRM3	0
chr16	PRM2	0
chr16	MIR548H2	0
chr16	RMI2	0
chr16	LOC400499	0
chr16	LITAF	0
chr16	SNN	0
chr16	TXNDC11	0
chr16	ZC3H7A	0
chr16	BCAR4	0
chr16	RSL1D1	0
chr16	GSPT1	0
chr16	NPIPB2	0
chr16	TNFRSF17	0
chr16	SNX29	0
chr16	CPPED1	0
chr16	SHISA9	0
chr16	ERCC4	0
chr16	MRTFB	0
chr16	MIR193BHG	0
chr16	LINC02130	0
chr16	PARN	0
chr16	ABCC6P2	0
chr16	NOMO1	0
chr16	PDXDC1	0
chr16	RRN3	0
chr16	PKD1P6-NPIPP1	0
chr16	NPIPA5	0
chr16	MPV17L	0
chr16	BMERB1	0
chr16	MARF1	0
chr16	NDE1	0
chr16	MYH11	0
chr16	CEP20	0
chr16	ABCC1	0
chr16	ABCC6	0
chr16	NOMO3	0
chr16	XYLT1	0
chr16	LOC102723692	0
chr16	RPS15A	0
chr16	ARL6IP1	0
chr16	SMG1	0
chr16	TMC7	0
chr16	LOC102723385	0
chr16	COQ7	0
chr16	ITPRIPL2	0
chr16	SYT17	0
chr16	CLEC19A	0
chr16	TMC5	0
chr16	CCP110	0
chr16	VPS35L	0
chr16	GPRC5B	0
chr16	GP2	0
chr16	UMOD	0
chr16	PDILT	0
chr16	ACSM5	0
chr16	ACSM2B	0
chr16	ACSM1	0
chr16	THUMPD1	0
chr16	ACSM3	0
chr16	DCUN1D3	0
chr16	LYRM1	0
chr16	DNAH3	0
chr16	TMEM159	0
chr16	ZP2	0
chr16	CRYM	0
chr16	SNX29P1	0
chr16	NPIPB3	0
chr16	LOC101927814	0
chr16	IGSF6	0
chr16	OTOA	0
chr16	RRN3P1	0
chr16	UQCRC2	0
chr16	EEF2K	0
chr16	POLR3E	0
chr16	CDR2	0
chr16	MFSD13B	0
chr16	RRN3P3	0
chr16	SMG1P1	0
chr16	OTOAP1	0
chr16	HS3ST2	0
chr16	USP31	0
chr16	SCNN1G	0
chr16	COG7	0
chr16	EARS2	0
chr16	UBFD1	0
chr16	NDUFAB1	0
chr16	PALB2	0
chr16	DCTN5	0
chr16	PLK1	0
chr16	ERN2	0
chr16	CHP2	0
chr16	PRKCB	0
chr16	CACNG3	0
chr16	LINC01567	0
chr16	SLC5A11	0
chr16	ARHGAP17	0
chr16	LINC02175	0
chr16	LCMT1	0
chr16	LCMT1-AS2	0
chr16	HS3ST4	0
chr16	C16orf82	0
chr16	KDM8	0
chr16	NSMCE1	0
chr16	NSMCE1-DT	0
chr16	IL4R	0
chr16	IL21R	0
chr16	GTF3C1	0
chr16	GSG1L	0
chr16	XPO6	0
chr16	SBK1	0
chr16	EIF3C	0
chr16	CLN3	0
chr16	IL27	0
chr16	NUPR1	0
chr16	SULT1A2	0
chr16	SULT1A1	0
chr16	NPIPB8	0
chr16	NPIPB9	0
chr16	ATXN2L	0
chr16	SH2B1	0
chr16	RABEP2	0
chr16	CD19	0
chr16	SPNS1	0
chr16	LAT	0
chr16	RRN3P2	0
chr16	SNX29P2	0
chr16	NPIPB11	0
chr16	SMG1P2	0
chr16	SPN	0
chr16	QPRT	0
chr16	C16orf54	0
chr16	ZG16	0
chr16	KIF22	0
chr16	MAZ	0
chr16	MVP	0
chr16	CDIPT	0
chr16	SEZ6L2	0
chr16	KCTD13	0
chr16	TMEM219	0
chr16	TAOK2	0
chr16	INO80E	0
chr16	DOC2A	0
chr16	TLCD3B	0
chr16	LOC112694756	0
chr16	TBX6	0
chr16	YPEL3	0
chr16	LOC101928595	0
chr16	GDPD3	0
chr16	CORO1A	0
chr16	ZNF48	0
chr16	ITGAL	0
chr16	ZNF689	0
chr16	PRR14	0
chr16	FBRS	0
chr16	SRCAP	0
chr16	RNF40	0
chr16	CTF1	0
chr16	FBXL19	0
chr16	ORAI3	0
chr16	SETD1A	0
chr16	STX1B	0
chr16	STX4	0
chr16	ZNF668	0
chr16	PRSS53	0
chr16	VKORC1	0
chr16	KAT8	0
chr16	PRSS36	0
chr16	FUS	0
chr16	TRIM72	0
chr16	ITGAX	0
chr16	ITGAD	0
chr16	ZNF843	0
chr16	RUSF1	0
chr16	AHSP	0
chr16	LINC02190	0
chr16	FRG2KP	0
chr16	YBX3P1	0
chr16	CLUHP3	0
chr16	ZNF720	0
chr16	ZNF267	0
chr16	LOC102723753	0
chr16	LINC01566	0
chr16	ANKRD26P1	0
chr16	VPS35	0
chr16	GPT2	0
chr16	DNAJA2	0
chr16	NETO2	0
chr16	ITFG1-AS1	0
chr16	ITFG1	0
chr16	PHKB	0
chr16	LINC02192	0
chr16	LINC02134	0
chr16	ABCC12	0
chr16	ABCC11	0
chr16	SIAH1	0
chr16	N4BP1	0
chr16	CBLN1	0
chr16	C16orf78	0
chr16	HEATR3	0
chr16	TENT4B	0
chr16	ADCY7	0
chr16	LINC02178	0
chr16	NKD1	0
chr16	LOC101927272	0
chr16	LINC02127	0
chr16	SALL1	0
chr16	LINC00919	0
chr16	CASC22	0
chr16	TOX3	0
chr16	CASC16	0
chr16	LOC105371267	0
chr16	CHD9	0
chr16	LOC102723373	0
chr16	RBL2	0
chr16	AKTIP	0
chr16	FTO	0
chr16	LINC02169	0
chr16	IRX3	0
chr16	LINC02140	0
chr16	LOC101927480	0
chr16	CRNDE	0
chr16	IRX5	0
chr16	IRX6	0
chr16	MMP2	0
chr16	LPCAT2	0
chr16	SLC6A2	0
chr16	CES1P2	0
chr16	CES1P1	0
chr16	CES1	0
chr16	CES5A	0
chr16	LOC283856	0
chr16	AMFR	0
chr16	NUDT21	0
chr16	MT4	0
chr16	MT1L	0
chr16	MT1E	0
chr16	MT1JP	0
chr16	MT1DP	0
chr16	MT1F	0
chr16	MT1G	0
chr16	MT1H	0
chr16	MT1IP	0
chr16	HERPUD1	0
chr16	CETP	0
chr16	NLRC5	0
chr16	CPNE2	0
chr16	PSME3IP1	0
chr16	RSPRY1	0
chr16	CX3CL1	0
chr16	CIAPIN1	0
chr16	COQ9	0
chr16	DOK4	0
chr16	CCDC102A	0
chr16	ADGRG1	0
chr16	ADGRG3	0
chr16	DRC7	0
chr16	LOC388282	0
chr16	CNGB1	0
chr16	TEPP	0
chr16	USB1	0
chr16	MMP15	0
chr16	CSNK2A2	0
chr16	CCDC113	0
chr16	PRSS54	0
chr16	GINS3	0
chr16	NDRG4	0
chr16	SETD6	0
chr16	CNOT1	0
chr16	SLC38A7	0
chr16	LINC02141	0
chr16	CDH11	0
chr16	LINC02126	0
chr16	LINC00922	0
chr16	CDH5	0
chr16	BEAN1	0
chr16	BEAN1-AS1	0
chr16	TK2	0
chr16	CMTM2	0
chr16	CMTM4	0
chr16	TERB1	0
chr16	NAE1	0
chr16	CA7	0
chr16	CDH16	0
chr16	RRAD	0
chr16	CES4A	0
chr16	CBFB	0
chr16	C16orf70	0
chr16	TRADD	0
chr16	FBXL8	0
chr16	NOL3	0
chr16	KIAA0895L	0
chr16	EXOC3L1	0
chr16	E2F4	0
chr16	ELMO3	0
chr16	SLC9A5	0
chr16	PLEKHG4	0
chr16	ZDHHC1	0
chr16	HSD11B2	0
chr16	ATP6V0D1	0
chr16	LOC100505942	0
chr16	RIPOR1	0
chr16	CARMIL2	0
chr16	ENKD1	0
chr16	GFOD2	0
chr16	RANBP10	0
chr16	TSNAXIP1	0
chr16	NUTF2	0
chr16	NRN1L	0
chr16	PSKH1	0
chr16	SLC12A4	0
chr16	DDX28	0
chr16	DUS2	0
chr16	NFATC3	0
chr16	ESRP2	0
chr16	PLA2G15	0
chr16	SLC7A6	0
chr16	SLC7A6OS	0
chr16	PRMT7	0
chr16	SMPD3	0
chr16	CDH3	0
chr16	CDH1	0
chr16	HAS3	0
chr16	UTP4	0
chr16	SNTB2	0
chr16	COG8	0
chr16	NIP7	0
chr16	TERF2	0
chr16	CYB5B	0
chr16	NFAT5	0
chr16	NOB1	0
chr16	WWP2	0
chr16	CLEC18A	0
chr16	PDXDC2P-NPIPB14P	0
chr16	PDPR	0
chr16	AARS1	0
chr16	LOC100506083	0
chr16	ST3GAL2	0
chr16	FCSK	0
chr16	SF3B3	0
chr16	IL34	0
chr16	MTSS2	0
chr16	VAC14	0
chr16	VAC14-AS1	0
chr16	HYDIN	0
chr16	CMTR2	0
chr16	CALB2	0
chr16	LINC02136	0
chr16	TLE7	0
chr16	ZNF23	0
chr16	ZNF19	0
chr16	CHST4	0
chr16	TAT	0
chr16	MARVELD3	0
chr16	ATXN1L	0
chr16	DHODH	0
chr16	HP	0
chr16	HPR	0
chr16	DHX38	0
chr16	PMFBP1	0
chr16	ZFHX3	0
chr16	LOC101928035	0
chr16	PSMD7	0
chr16	LOC105376772	0
chr16	GLG1	0
chr16	MLKL	0
chr16	FA2H	0
chr16	WDR59	0
chr16	ZNRF1	0
chr16	LDHD	0
chr16	CTRB1	0
chr16	BCAR1	0
chr16	TMEM170A	0
chr16	CHST6	0
chr16	CHST5	0
chr16	TMEM231	0
chr16	GABARAPL2	0
chr16	ADAT1	0
chr16	KARS1	0
chr16	DUXB	0
chr16	CPHXL	0
chr16	CNTNAP4	0
chr16	MIR4719	0
chr16	MON1B	0
chr16	ADAMTS18	0
chr16	WWOX	0
chr16	LOC102724084	0
chr16	LINC01227	0
chr16	CDYL2	0
chr16	CMC2	0
chr16	CENPN	0
chr16	GCSH	0
chr16	BCO1	0
chr16	CMIP	0
chr16	PLCG2	0
chr16	SDR42E1	0
chr16	HSD17B2	0
chr16	MPHOSPH6	0
chr16	CDH13	0
chr16	LOC101928446	0
chr16	LOC102724163	0
chr16	HSBP1	0
chr16	MLYCD	0
chr16	OSGIN1	0
chr16	SLC38A8	0
chr16	MBTPS1	0
chr16	HSDL1	0
chr16	DNAAF1	0
chr16	LOC654780	0
chr16	KCNG4	0
chr16	ATP2C2-AS1	0
chr16	MEAK7	0
chr16	COTL1	0
chr16	KLHL36	0
chr16	USP10	0
chr16	CRISPLD2	0
chr16	ZDHHC7	0
chr16	KIAA0513	0
chr16	LINC02139	0
chr16	MIR12128	0
chr16	LINC00311	0
chr16	GSE1	0
chr16	C16orf74	0
chr16	EMC8	0
chr16	COX4I1	0
chr16	IRF8	0
chr16	LINC01082	0
chr16	LINC01081	0
chr16	LINC00917	0
chr16	FOXF1	0
chr16	MTHFSD	0
chr16	FOXL1	0
chr16	LINC02188	0
chr16	LINC02181	0
chr16	LOC101928708	0
chr16	LOC101928682	0
chr16	C16orf95	0
chr16	MAP1LC3B	0
chr16	ZCCHC14	0
chr16	LOC101928737	0
chr16	LOC102724467	0
chr16	CA5A	0
chr16	ZNF469	0
chr16	ZFPM1	0
chr16	LOC100128882	0
chr16	ZC3H18	0
chr16	SNAI3-AS1	0
chr16	RNF166	0
chr16	CTU2	0
chr16	PIEZO1	0
chr16	LOC100289580	0
chr16	LOC339059	0
chr16	APRT	0
chr16	GALNS	0
chr16	TRAPPC2L	0
chr16	CBFA2T3	0
chr16	LOC100129697	0
chr16	ACSF3	0
chr16	LINC00304	0
chr16	LINC02138	0
chr16	CDH15	0
chr16	SLC22A31	0
chr16	ZNF778	0
chr16	LOC101927817	0
chr16	SPG7	0
chr16	CPNE7	0
chr16	DPEP1	0
chr16	CHMP1A	0
chr16	SPATA33	0
chr16	CDK10	0
chr16	VPS9D1	0
chr16	ZNF276	0
chr16	FANCA	0
chr16	SPIRE2	0
chr16	TCF25	0
chr16	TUBB3	0
chr16	DEF8	0
chr16	CENPBD1	0
chr16	GAS8	0
chr16	URAHP	0
chr16	PRDM7	0
chr17	LINC02091	0
chr17	RPH3AL	0
chr17	LOC100506388	0
chr17	LOC105371430	0
chr17	RFLNB	0
chr17	VPS53	0
chr17	TLCD3A	0
chr17	GEMIN4	0
chr17	DBIL5P	0
chr17	GLOD4	0
chr17	MRM3	0
chr17	NXN	0
chr17	LOC101927727	0
chr17	TIMM22	0
chr17	ABR	0
chr17	BHLHA9	0
chr17	TRARG1	0
chr17	YWHAE	0
chr17	CRK	0
chr17	MYO1C	0
chr17	INPP5K	0
chr17	SCARF1	0
chr17	PRPF8	0
chr17	TLCD2	0
chr17	WDR81	0
chr17	SERPINF2	0
chr17	SERPINF1	0
chr17	SMYD4	0
chr17	RPA1	0
chr17	RTN4RL1	0
chr17	LOC105371485	0
chr17	DPH1	0
chr17	HIC1	0
chr17	SMG6	0
chr17	SRR	0
chr17	TSR1	0
chr17	MNT	0
chr17	METTL16	0
chr17	PAFAH1B1	0
chr17	CLUH	0
chr17	CCDC92B	0
chr17	RAP1GAP2	0
chr17	LOC101927911	0
chr17	OR1D5	0
chr17	OR1E3	0
chr17	LOC100288728	0
chr17	OR3A2	0
chr17	OR3A4P	0
chr17	SPATA22	0
chr17	TRPV3	0
chr17	TRPV1	0
chr17	SHPK	0
chr17	CTNS	0
chr17	P2RX5-TAX1BP3	0
chr17	ITGAE	0
chr17	HASPIN	0
chr17	NCBP3	0
chr17	CAMKK1	0
chr17	ATP2A3	0
chr17	LINC01975	0
chr17	CYB5D2	0
chr17	ANKFY1	0
chr17	SPNS3	0
chr17	SPNS2	0
chr17	MYBBP1A	0
chr17	GGT6	0
chr17	SMTNL2	0
chr17	LINC01996	0
chr17	ALOX15	0
chr17	CXCL16	0
chr17	ZMYND15	0
chr17	PSMB6	0
chr17	PLD2	0
chr17	MINK1	0
chr17	CHRNE	0
chr17	GP1BA	0
chr17	RNF167	0
chr17	PFN1	0
chr17	ENO3	0
chr17	SPAG7	0
chr17	CAMTA2	0
chr17	INCA1	0
chr17	KIF1C	0
chr17	SLC52A1	0
chr17	ZFP3	0
chr17	ZNF232	0
chr17	USP6	0
chr17	LOC100130950	0
chr17	RABEP1	0
chr17	NUP88	0
chr17	RPAIN	0
chr17	C1QBP	0
chr17	DHX33	0
chr17	MIS12	0
chr17	NLRP1	0
chr17	LOC339166	0
chr17	WSCD1	0
chr17	AIPL1	0
chr17	PIMREG	0
chr17	PITPNM3	0
chr17	MED31	0
chr17	ALOX15P1	0
chr17	SLC13A5	0
chr17	XAF1	0
chr17	FBXO39	0
chr17	TEKT1	0
chr17	ALOX12P2	0
chr17	ALOX12-AS1	0
chr17	BCL6B	0
chr17	SLC16A13	0
chr17	CLEC10A	0
chr17	ASGR2	0
chr17	DLG4	0
chr17	DVL2	0
chr17	GABARAP	0
chr17	YBX2	0
chr17	NEURL4	0
chr17	ACAP1	0
chr17	TMEM95	0
chr17	TNK1	0
chr17	TMEM256-PLSCR3	0
chr17	NLGN2	0
chr17	TMEM102	0
chr17	POLR2A	0
chr17	SENP3-EIF4A1	0
chr17	FXR2	0
chr17	ATP1B2	0
chr17	TP53	0
chr17	WRAP53	0
chr17	EFNB3	0
chr17	DNAH2	0
chr17	RPL29P2	0
chr17	NAA38	0
chr17	CHD3	0
chr17	KCNAB3	0
chr17	CNTROB	0
chr17	GUCY2D	0
chr17	ALOX15B	0
chr17	ALOX12B	0
chr17	ALOXE3	0
chr17	HES7	0
chr17	PER1	0
chr17	SNORD118	0
chr17	BORCS6	0
chr17	AURKB	0
chr17	LINC00324	0
chr17	PFAS	0
chr17	SLC25A35	0
chr17	ARHGEF15	0
chr17	ODF4	0
chr17	RPL26	0
chr17	RNF222	0
chr17	NDEL1	0
chr17	SPDYE4	0
chr17	MFSD6L	0
chr17	PIK3R6	0
chr17	PIK3R5	0
chr17	NTN1	0
chr17	LOC101928266	0
chr17	STX8	0
chr17	CFAP52	0
chr17	USP43	0
chr17	DHRS7C	0
chr17	GSG1L2	0
chr17	GLP2R	0
chr17	RCVRN	0
chr17	GAS7	0
chr17	MYH13	0
chr17	MYH8	0
chr17	MYH1	0
chr17	MYH3	0
chr17	SCO1	0
chr17	ADPRM	0
chr17	TMEM220	0
chr17	TMEM220-AS1	0
chr17	TMEM238L	0
chr17	PIRT	0
chr17	ZNF18	0
chr17	MAP2K4	0
chr17	LINC00670	0
chr17	MYOCD	0
chr17	LOC100128006	0
chr17	ARHGAP44	0
chr17	ELAC2	0
chr17	COX10-AS1	0
chr17	COX10	0
chr17	CDRT15	0
chr17	HS3ST3B1	0
chr17	PMP22	0
chr17	TEKT3	0
chr17	TVP23C-CDRT4	0
chr17	CDRT1	0
chr17	TRIM16	0
chr17	ZNF286A	0
chr17	TBC1D26	0
chr17	LINC02087	0
chr17	ADORA2B	0
chr17	ZSWIM7	0
chr17	TTC19	0
chr17	NCOR1	0
chr17	CENPV	0
chr17	UBB	0
chr17	TRPV2	0
chr17	SNHG29	0
chr17	LRRC75A	0
chr17	ZNF287	0
chr17	ZNF624	0
chr17	CCDC144A	0
chr17	KRT17P1	0
chr17	TBC1D27P	0
chr17	TNFRSF13B	0
chr17	LINC02090	0
chr17	MPRIP	0
chr17	PLD6	0
chr17	FLCN	0
chr17	COPS3	0
chr17	MED9	0
chr17	RASD1	0
chr17	RAI1	0
chr17	SMCR5	0
chr17	TOM1L2	0
chr17	DRC3	0
chr17	ATPAF2	0
chr17	GID4	0
chr17	DRG2	0
chr17	LOC105371566	0
chr17	MYO15A	0
chr17	ALKBH5	0
chr17	LLGL1	0
chr17	FLII	0
chr17	MIEF2	0
chr17	SMCR8	0
chr17	SHMT1	0
chr17	LINC02076	0
chr17	KRT17P5	0
chr17	KRT16P1	0
chr17	CCDC144B	0
chr17	TBC1D28	0
chr17	ZNF286B	0
chr17	TRIM16L	0
chr17	FBXW10	0
chr17	PRPSAP2	0
chr17	GRAP	0
chr17	EPN2	0
chr17	EPN2-AS1	0
chr17	B9D1	0
chr17	SLC47A2	0
chr17	ULK2	0
chr17	AKAP10	0
chr17	SPECC1	0
chr17	CCDC144CP	0
chr17	NOS2P3	0
chr17	LGALS9B	0
chr17	KRT16P3	0
chr17	LINC02088	0
chr17	CCDC144NL	0
chr17	LOC339260	0
chr17	USP22	0
chr17	LINC01563	0
chr17	TMEM11	0
chr17	NATD1	0
chr17	MAP2K3	0
chr17	KCNJ12	0
chr17	LINC02693	0
chr17	UBBP4	0
chr17	FLJ36000	0
chr17	MTRNR2L1	0
chr17	LOC105371703	0
chr17	WSB1	0
chr17	TBC1D3P5	0
chr17	KSR1	0
chr17	LGALS9	0
chr17	NOS2	0
chr17	LYRM9	0
chr17	LINC01992	0
chr17	KRT18P55	0
chr17	IFT20	0
chr17	POLDIP2	0
chr17	TMEM199	0
chr17	VTN	0
chr17	SLC13A2	0
chr17	FOXN1	0
chr17	UNC119	0
chr17	PIGS	0
chr17	SPAG5-AS1	0
chr17	KIAA0100	0
chr17	SDF2	0
chr17	SUPT6H	0
chr17	PROCA1	0
chr17	RAB34	0
chr17	RPL23A	0
chr17	TLCD1	0
chr17	NEK8	0
chr17	FAM222B	0
chr17	FLOT2	0
chr17	LOC101927018	0
chr17	SEZ6	0
chr17	MYO18A	0
chr17	CRYBA1	0
chr17	NUFIP2	0
chr17	ABHD15	0
chr17	TP53I13	0
chr17	ANKRD13B	0
chr17	CORO6	0
chr17	SSH2	0
chr17	EFCAB5	0
chr17	NSRP1	0
chr17	SLC6A4	0
chr17	BLMH	0
chr17	TMIGD1	0
chr17	CPD	0
chr17	GOSR1	0
chr17	SMURF2P1-LRRC37BP1	0
chr17	SUZ12P1	0
chr17	ATAD5	0
chr17	TEFM	0
chr17	ADAP2	0
chr17	RNF135	0
chr17	LOC107984974	0
chr17	LOC646030	0
chr17	NF1	0
chr17	MIR193A	0
chr17	COPRS	0
chr17	UTP6	0
chr17	LRRC37B	0
chr17	RHOT1	0
chr17	RHBDL3	0
chr17	PSMD11	0
chr17	CDK5R1	0
chr17	TMEM98	0
chr17	SPACA3	0
chr17	ASIC2	0
chr17	AA06	0
chr17	CCL7	0
chr17	CCL1	0
chr17	TMEM132E	0
chr17	CCT6B	0
chr17	LIG3	0
chr17	RAD51L3-RFFL	0
chr17	NLE1	0
chr17	UNC45B	0
chr17	SLC35G3	0
chr17	SLFN5	0
chr17	SLFN12	0
chr17	SLFN12L	0
chr17	SLFN14	0
chr17	AP2B1	0
chr17	RASL10B	0
chr17	GAS2L2	0
chr17	C17orf50	0
chr17	TAF15	0
chr17	HEATR9	0
chr17	RDM1	0
chr17	LYZL6	0
chr17	CCL16	0
chr17	CCL23	0
chr17	CCL18	0
chr17	CCL4	0
chr17	TBC1D3L	0
chr17	GGNBP2	0
chr17	MRM1	0
chr17	LHX1-DT	0
chr17	ACACA	0
chr17	TADA2A	0
chr17	DUSP14	0
chr17	SYNRG	0
chr17	DDX52	0
chr17	YWHAEP7	0
chr17	NPEPPSP1	0
chr17	MRPL45	0
chr17	GPR179	0
chr17	SOCS7	0
chr17	ARHGAP23	0
chr17	SRCIN1	0
chr17	EPOP	0
chr17	PCGF2	0
chr17	LOC100287808	0
chr17	PSMB3	0
chr17	PIP4K2B	0
chr17	CWC25	0
chr17	C17orf98	0
chr17	RPL23	0
chr17	LASP1	0
chr17	LINC00672	0
chr17	FBXO47	0
chr17	LRRC37A11P	0
chr17	RDM1P5	0
chr17	PLXDC1	0
chr17	RPL19	0
chr17	LOC101929578	0
chr17	FBXL20	0
chr17	CDK12	0
chr17	PPP1R1B	0
chr17	STARD3	0
chr17	TCAP	0
chr17	PNMT	0
chr17	PGAP3	0
chr17	ERBB2	0
chr17	GRB7	0
chr17	IKZF3	0
chr17	ZPBP2	0
chr17	GSDMB	0
chr17	LRRC3C	0
chr17	GSDMA	0
chr17	CSF3	0
chr17	NR1D1	0
chr17	MSL1	0
chr17	CASC3	0
chr17	RAPGEFL1	0
chr17	WIPF2	0
chr17	CDC6	0
chr17	RARA	0
chr17	TOP2A	0
chr17	IGFBP4	0
chr17	TNS4	0
chr17	CCR7	0
chr17	SMARCE1	0
chr17	KRT222	0
chr17	KRT24	0
chr17	KRT25	0
chr17	KRT26	0
chr17	KRT27	0
chr17	KRT12	0
chr17	KRT23	0
chr17	KRT39	0
chr17	KRT40	0
chr17	KRTAP3-3	0
chr17	KRTAP3-2	0
chr17	KRTAP3-1	0
chr17	KRTAP1-4	0
chr17	KRTAP1-3	0
chr17	KRTAP2-1	0
chr17	KRTAP2-2	0
chr17	KRTAP2-3	0
chr17	KRTAP2-4	0
chr17	KRTAP4-8	0
chr17	KRTAP4-5	0
chr17	KRTAP4-4	0
chr17	KRTAP4-2	0
chr17	KRTAP9-1	0
chr17	KRTAP9-2	0
chr17	KRTAP9-7	0
chr17	KRTAP17-1	0
chr17	KRT33A	0
chr17	KRT37	0
chr17	KRT38	0
chr17	KRT32	0
chr17	KRT35	0
chr17	KRT13	0
chr17	KRT19	0
chr17	KRT9	0
chr17	KRT14	0
chr17	KRT16	0
chr17	KRT17	0
chr17	KRT42P	0
chr17	HAP1	0
chr17	FKBP10	0
chr17	NT5C3B	0
chr17	KLHL10	0
chr17	KLHL11	0
chr17	TTC25	0
chr17	CNP	0
chr17	DNAJC7	0
chr17	NKIRAS2	0
chr17	ZNF385C	0
chr17	KAT2A	0
chr17	RAB5C	0
chr17	STAT5A	0
chr17	STAT3	0
chr17	CAVIN1	0
chr17	ATP6V0A1	0
chr17	NAGLU	0
chr17	PSMC3IP	0
chr17	RETREG3	0
chr17	TUBG2	0
chr17	PLEKHH3	0
chr17	CNTNAP1	0
chr17	EZH1	0
chr17	RAMP2	0
chr17	VPS25	0
chr17	WNK4	0
chr17	CNTD1	0
chr17	BECN1	0
chr17	PSME3	0
chr17	AOC4P	0
chr17	LINC00671	0
chr17	G6PC	0
chr17	PTGES3L-AARSD1	0
chr17	IFI35	0
chr17	BRCA1	0
chr17	LOC101929767	0
chr17	NBR1	0
chr17	TMEM106A	0
chr17	LINC00910	0
chr17	MIR2117HG	0
chr17	DHX8	0
chr17	ETV4	0
chr17	MEOX1	0
chr17	SOST	0
chr17	DUSP3	0
chr17	MPP3	0
